id_card,name,insurance_type,status,company_id,company_name,last_payment_date
510100000000001091,参保人1091,职工医保,正常参保,COMP0160,单位187,2026-01-28
510100000000001092,参保人1092,失业,暂停参保,COMP0053,单位195,2026-03-29
510100000000001093,参保人1093,工伤,终止参保,COMP0150,单位096,2026-01-19
510100000000001094,参保人1094,失业,正常参保,COMP0006,单位032,2026-04-30
510100000000001095,参保人1095,居民医保,正常参保,COMP0187,单位076,2026-02-11
510100000000001096,参保人1096,职工养老,正常参保,COMP0093,单位069,2026-01-29
510100000000001097,参保人1097,居民养老,正常参保,COMP0127,单位169,2025-10-24
510100000000001098,参保人1098,失业,正常参保,COMP0084,单位127,2026-07-25
510100000000001099,参保人1099,工伤,正常参保,COMP0114,单位177,2025-11-04
510100000000001100,参保人1100,居民养老,正常参保,COMP0081,单位182,2025-11-07
510100000000001101,参保人1101,居民医保,正常参保,COMP0109,单位023,2026-02-14
510100000000001102,参保人1102,职工养老,正常参保,COMP0111,单位187,2025-11-11
510100000000001103,参保人1103,工伤,正常参保,COMP0189,单位016,2026-08-05
510100000000001104,参保人1104,失业,正常参保,COMP0145,单位030,2025-08-13
510100000000001105,参保人1105,工伤,终止参保,COMP0094,单位082,2025-11-11
510100000000001106,参保人1106,职工养老,正常参保,COMP0094,单位149,2026-04-17
510100000000001107,参保人1107,职工医保,正常参保,COMP0116,单位143,2026-01-18
510100000000001108,参保人1108,居民养老,正常参保,COMP0108,单位053,2026-02-08
510100000000001109,参保人1109,失业,正常参保,COMP0057,单位052,2026-03-23
510100000000001110,参保人1110,失业,正常参保,COMP0044,单位075,2026-05-01
510100000000001111,参保人1111,职工医保,正常参保,COMP0015,单位140,2025-12-13
510100000000001112,参保人1112,失业,正常参保,COMP0136,单位072,2026-03-05
510100000000001113,参保人1113,失业,正常参保,COMP0065,单位107,2025-12-18
510100000000001114,参保人1114,居民医保,正常参保,COMP0115,单位139,2026-04-26
510100000000001115,参保人1115,职工养老,暂停参保,COMP0017,单位160,2025-12-29
510100000000001116,参保人1116,工伤,正常参保,COMP0168,单位151,2026-06-12
510100000000001117,参保人1117,失业,正常参保,COMP0178,单位102,2026-01-27
510100000000001118,参保人1118,职工养老,正常参保,COMP0177,单位115,2026-03-21
510100000000001119,参保人1119,职工医保,正常参保,COMP0115,单位194,2026-06-05
510100000000001120,参保人1120,职工养老,正常参保,COMP0017,单位006,2026-03-13
510100000000001121,参保人1121,失业,正常参保,COMP0194,单位038,2026-04-10
510100000000001122,参保人1122,工伤,正常参保,COMP0177,单位043,2026-02-24
510100000000001123,参保人1123,居民医保,正常参保,COMP0052,单位058,2025-10-23
510100000000001124,参保人1124,职工医保,终止参保,COMP0188,单位083,2026-02-02
510100000000001125,参保人1125,居民养老,终止参保,COMP0104,单位184,2025-10-27
510100000000001126,参保人1126,职工医保,正常参保,COMP0048,单位040,2026-05-02
510100000000001127,参保人1127,居民养老,正常参保,COMP0114,单位132,2026-03-23
510100000000001128,参保人1128,居民养老,正常参保,COMP0119,单位142,2025-12-13
510100000000001129,参保人1129,职工医保,正常参保,COMP0067,单位152,2026-04-11
510100000000001130,参保人1130,居民医保,正常参保,COMP0026,单位148,2025-08-12
510100000000001131,参保人1131,居民医保,正常参保,COMP0067,单位152,2026-08-02
510100000000001132,参保人1132,职工养老,正常参保,COMP0027,单位113,2025-11-09
510100000000001133,参保人1133,职工养老,正常参保,COMP0105,单位181,2026-06-24
510100000000001134,参保人1134,居民医保,正常参保,COMP0162,单位095,2025-09-01
510100000000001135,参保人1135,居民养老,正常参保,COMP0132,单位087,2026-02-12
510100000000001136,参保人1136,职工医保,正常参保,COMP0066,单位158,2026-03-11
510100000000001137,参保人1137,职工医保,正常参保,COMP0177,单位116,2026-01-05
510100000000001138,参保人1138,工伤,正常参保,COMP0116,单位038,2025-11-27
510100000000001139,参保人1139,居民医保,正常参保,COMP0046,单位025,2025-11-03
510100000000001140,参保人1140,职工医保,正常参保,COMP0070,单位113,2025-08-09
510100000000001141,参保人1141,居民养老,正常参保,COMP0196,单位091,2026-07-20
510100000000001142,参保人1142,工伤,暂停参保,COMP0104,单位151,2026-01-27
510100000000001143,参保人1143,职工养老,正常参保,COMP0138,单位089,2026-02-08
510100000000001144,参保人1144,职工医保,正常参保,COMP0061,单位192,2026-08-02
510100000000001145,参保人1145,居民医保,正常参保,COMP0055,单位037,2026-06-12
510100000000001146,参保人1146,职工养老,暂停参保,COMP0197,单位073,2026-06-09
510100000000001147,参保人1147,居民医保,正常参保,COMP0104,单位188,2025-10-04
510100000000001148,参保人1148,失业,正常参保,COMP0108,单位076,2026-05-09
510100000000001149,参保人1149,工伤,正常参保,COMP0191,单位192,2025-12-30
510100000000001150,参保人1150,居民医保,暂停参保,COMP0103,单位186,2026-02-04
510100000000001151,参保人1151,居民医保,正常参保,COMP0052,单位089,2026-05-23
510100000000001152,参保人1152,职工医保,正常参保,COMP0022,单位040,2026-04-28
510100000000001153,参保人1153,职工医保,正常参保,COMP0191,单位182,2025-09-06
510100000000001154,参保人1154,职工医保,正常参保,COMP0166,单位099,2026-01-11
510100000000001155,参保人1155,失业,正常参保,COMP0017,单位017,2026-05-09
510100000000001156,参保人1156,工伤,正常参保,COMP0166,单位081,2026-05-21
510100000000001157,参保人1157,工伤,正常参保,COMP0163,单位110,2026-07-24
510100000000001158,参保人1158,工伤,正常参保,COMP0054,单位027,2025-11-11
510100000000001159,参保人1159,职工医保,正常参保,COMP0163,单位060,2026-08-01
510100000000001160,参保人1160,工伤,正常参保,COMP0058,单位049,2026-01-02
510100000000001161,参保人1161,居民医保,正常参保,COMP0047,单位005,2026-07-18
510100000000001162,参保人1162,失业,正常参保,COMP0059,单位192,2025-12-08
510100000000001163,参保人1163,居民医保,正常参保,COMP0017,单位014,2026-07-25
510100000000001164,参保人1164,居民养老,正常参保,COMP0019,单位063,2025-12-11
510100000000001165,参保人1165,居民养老,正常参保,COMP0081,单位163,2026-04-29
510100000000001166,参保人1166,职工养老,正常参保,COMP0122,单位176,2026-06-24
510100000000001167,参保人1167,工伤,正常参保,COMP0071,单位107,2026-06-18
510100000000001168,参保人1168,职工医保,终止参保,COMP0032,单位164,2026-03-19
510100000000001169,参保人1169,失业,正常参保,COMP0128,单位142,2025-12-11
510100000000001170,参保人1170,失业,正常参保,COMP0040,单位187,2026-01-11
510100000000001171,参保人1171,居民养老,正常参保,COMP0190,单位132,2025-08-26
510100000000001172,参保人1172,居民养老,终止参保,COMP0194,单位031,2025-11-21
510100000000001173,参保人1173,失业,正常参保,COMP0024,单位015,2026-02-17
510100000000001174,参保人1174,职工医保,正常参保,COMP0194,单位008,2026-05-28
510100000000001175,参保人1175,居民养老,正常参保,COMP0030,单位146,2026-01-22
510100000000001176,参保人1176,工伤,暂停参保,COMP0167,单位060,2026-05-01
510100000000001177,参保人1177,职工养老,正常参保,COMP0151,单位197,2025-08-22
510100000000001178,参保人1178,失业,正常参保,COMP0122,单位108,2026-08-03
510100000000001179,参保人1179,工伤,正常参保,COMP0006,单位032,2026-04-23
510100000000001180,参保人1180,居民医保,正常参保,COMP0168,单位122,2026-05-03
510100000000001181,参保人1181,职工医保,正常参保,COMP0006,单位112,2025-09-18
510100000000001182,参保人1182,居民医保,正常参保,COMP0043,单位145,2026-05-03
510100000000001183,参保人1183,居民养老,正常参保,COMP0196,单位081,2025-10-14
510100000000001184,参保人1184,职工养老,正常参保,COMP0160,单位198,2025-10-20
510100000000001185,参保人1185,失业,正常参保,COMP0150,单位112,2025-12-03
510100000000001186,参保人1186,职工养老,正常参保,COMP0003,单位137,2025-09-25
510100000000001187,参保人1187,居民养老,正常参保,COMP0014,单位018,2026-04-16
510100000000001188,参保人1188,职工养老,正常参保,COMP0023,单位083,2026-04-04
510100000000001189,参保人1189,工伤,正常参保,COMP0116,单位030,2025-10-30
510100000000001190,参保人1190,居民养老,终止参保,COMP0112,单位025,2026-05-25
510100000000001191,参保人1191,失业,正常参保,COMP0094,单位119,2026-04-02
510100000000001192,参保人1192,职工医保,正常参保,COMP0078,单位099,2026-04-13
510100000000001193,参保人1193,居民医保,正常参保,COMP0099,单位011,2026-05-14
510100000000001194,参保人1194,工伤,正常参保,COMP0173,单位135,2026-01-10
510100000000001195,参保人1195,失业,正常参保,COMP0002,单位076,2026-04-08
510100000000001196,参保人1196,居民医保,正常参保,COMP0054,单位075,2025-11-08
510100000000001197,参保人1197,职工医保,正常参保,COMP0187,单位090,2026-03-16
510100000000001198,参保人1198,失业,正常参保,COMP0108,单位175,2025-12-11
510100000000001199,参保人1199,居民医保,正常参保,COMP0188,单位077,2025-12-04
510100000000001200,参保人1200,居民医保,正常参保,COMP0059,单位155,2025-10-28
510100000000001201,参保人1201,失业,正常参保,COMP0124,单位012,2026-03-19
510100000000001202,参保人1202,失业,正常参保,COMP0017,单位063,2025-11-27
510100000000001203,参保人1203,职工医保,正常参保,COMP0008,单位069,2026-05-09
510100000000001204,参保人1204,居民养老,正常参保,COMP0118,单位093,2026-02-13
510100000000001205,参保人1205,居民养老,正常参保,COMP0151,单位144,2025-11-10
510100000000001206,参保人1206,居民医保,正常参保,COMP0180,单位124,2025-10-18
510100000000001207,参保人1207,工伤,正常参保,COMP0143,单位175,2025-11-05
510100000000001208,参保人1208,工伤,正常参保,COMP0064,单位165,2026-07-11
510100000000001209,参保人1209,居民养老,正常参保,COMP0148,单位025,2025-09-15
510100000000001210,参保人1210,居民养老,正常参保,COMP0150,单位016,2026-03-14
510100000000001211,参保人1211,工伤,正常参保,COMP0100,单位030,2026-06-23
510100000000001212,参保人1212,职工养老,正常参保,COMP0034,单位141,2025-09-23
510100000000001213,参保人1213,失业,暂停参保,COMP0100,单位022,2026-02-08
510100000000001214,参保人1214,居民养老,正常参保,COMP0073,单位147,2026-06-30
510100000000001215,参保人1215,失业,正常参保,COMP0185,单位148,2026-07-29
510100000000001216,参保人1216,居民养老,正常参保,COMP0082,单位005,2025-08-29
510100000000001217,参保人1217,失业,正常参保,COMP0165,单位022,2025-09-17
510100000000001218,参保人1218,工伤,正常参保,COMP0034,单位077,2025-10-13
510100000000001219,参保人1219,职工医保,暂停参保,COMP0135,单位068,2026-03-13
510100000000001220,参保人1220,居民医保,暂停参保,COMP0159,单位128,2026-02-25
510100000000001221,参保人1221,职工医保,正常参保,COMP0189,单位159,2025-09-02
510100000000001222,参保人1222,工伤,正常参保,COMP0066,单位187,2026-03-22
510100000000001223,参保人1223,居民医保,正常参保,COMP0060,单位017,2025-08-20
510100000000001224,参保人1224,失业,正常参保,COMP0159,单位107,2026-05-11
510100000000001225,参保人1225,职工医保,正常参保,COMP0119,单位085,2026-08-03
510100000000001226,参保人1226,居民医保,正常参保,COMP0140,单位095,2026-01-10
510100000000001227,参保人1227,职工医保,正常参保,COMP0092,单位065,2026-06-21
510100000000001228,参保人1228,居民养老,正常参保,COMP0106,单位199,2026-04-23
510100000000001229,参保人1229,居民养老,正常参保,COMP0154,单位040,2025-10-05
510100000000001230,参保人1230,职工养老,正常参保,COMP0195,单位012,2026-01-24
510100000000001231,参保人1231,居民医保,正常参保,COMP0113,单位182,2025-10-06
510100000000001232,参保人1232,居民医保,正常参保,COMP0182,单位030,2026-05-15
510100000000001233,参保人1233,失业,正常参保,COMP0025,单位096,2025-11-14
510100000000001234,参保人1234,居民养老,正常参保,COMP0040,单位077,2025-08-11
510100000000001235,参保人1235,失业,正常参保,COMP0047,单位165,2025-12-04
510100000000001236,参保人1236,工伤,正常参保,COMP0185,单位107,2025-10-28
510100000000001237,参保人1237,职工医保,正常参保,COMP0162,单位160,2026-05-10
510100000000001238,参保人1238,居民医保,正常参保,COMP0168,单位073,2026-05-23
510100000000001239,参保人1239,居民医保,正常参保,COMP0010,单位096,2025-12-24
510100000000001240,参保人1240,居民养老,正常参保,COMP0060,单位066,2025-09-20
510100000000001241,参保人1241,职工养老,正常参保,COMP0152,单位155,2026-03-01
510100000000001242,参保人1242,职工医保,正常参保,COMP0194,单位029,2026-07-23
510100000000001243,参保人1243,居民养老,正常参保,COMP0084,单位125,2025-08-13
510100000000001244,参保人1244,工伤,正常参保,COMP0110,单位078,2025-08-15
510100000000001245,参保人1245,居民医保,正常参保,COMP0142,单位162,2026-04-01
510100000000001246,参保人1246,居民医保,正常参保,COMP0150,单位198,2026-07-02
510100000000001247,参保人1247,工伤,正常参保,COMP0022,单位127,2025-09-05
510100000000001248,参保人1248,工伤,终止参保,COMP0184,单位096,2026-02-24
510100000000001249,参保人1249,居民养老,正常参保,COMP0038,单位195,2026-03-09
510100000000001250,参保人1250,工伤,正常参保,COMP0187,单位197,2026-03-11
510100000000001251,参保人1251,职工养老,正常参保,COMP0198,单位140,2025-09-04
510100000000001252,参保人1252,工伤,正常参保,COMP0142,单位061,2026-01-20
510100000000001253,参保人1253,失业,正常参保,COMP0015,单位044,2026-02-19
510100000000001254,参保人1254,失业,正常参保,COMP0098,单位005,2026-04-20
510100000000001255,参保人1255,职工养老,正常参保,COMP0104,单位123,2026-01-13
510100000000001256,参保人1256,职工养老,终止参保,COMP0031,单位099,2025-11-07
510100000000001257,参保人1257,居民养老,正常参保,COMP0110,单位182,2026-01-29
510100000000001258,参保人1258,工伤,正常参保,COMP0035,单位133,2026-01-18
510100000000001259,参保人1259,工伤,正常参保,COMP0153,单位095,2025-11-02
510100000000001260,参保人1260,居民医保,正常参保,COMP0069,单位089,2026-05-27
510100000000001261,参保人1261,职工医保,正常参保,COMP0172,单位087,2026-05-03
510100000000001262,参保人1262,职工养老,正常参保,COMP0054,单位088,2026-06-14
510100000000001263,参保人1263,居民医保,正常参保,COMP0099,单位020,2026-06-22
510100000000001264,参保人1264,职工养老,正常参保,COMP0127,单位058,2026-04-18
510100000000001265,参保人1265,职工医保,正常参保,COMP0194,单位157,2025-09-01
510100000000001266,参保人1266,失业,正常参保,COMP0029,单位112,2026-02-27
510100000000001267,参保人1267,职工养老,正常参保,COMP0163,单位197,2025-08-08
510100000000001268,参保人1268,居民养老,正常参保,COMP0109,单位020,2026-05-26
510100000000001269,参保人1269,居民养老,正常参保,COMP0102,单位173,2026-02-17
510100000000001270,参保人1270,工伤,正常参保,COMP0188,单位185,2026-05-13
510100000000001271,参保人1271,居民养老,正常参保,COMP0111,单位181,2025-08-07
510100000000001272,参保人1272,失业,正常参保,COMP0042,单位090,2025-12-10
510100000000001273,参保人1273,职工养老,正常参保,COMP0151,单位043,2026-05-22
510100000000001274,参保人1274,居民养老,正常参保,COMP0020,单位184,2026-01-08
510100000000001275,参保人1275,职工养老,正常参保,COMP0183,单位011,2026-03-06
510100000000001276,参保人1276,居民医保,正常参保,COMP0011,单位038,2026-05-01
510100000000001277,参保人1277,职工养老,正常参保,COMP0192,单位134,2025-12-20
510100000000001278,参保人1278,职工医保,正常参保,COMP0065,单位099,2025-12-18
510100000000001279,参保人1279,职工养老,正常参保,COMP0118,单位175,2025-11-17
510100000000001280,参保人1280,职工养老,正常参保,COMP0068,单位153,2026-03-06
510100000000001281,参保人1281,失业,正常参保,COMP0171,单位051,2026-04-12
510100000000001282,参保人1282,工伤,正常参保,COMP0053,单位088,2026-01-11
510100000000001283,参保人1283,职工医保,正常参保,COMP0089,单位125,2026-04-11
510100000000001284,参保人1284,失业,正常参保,COMP0116,单位118,2025-11-20
510100000000001285,参保人1285,职工养老,终止参保,COMP0049,单位007,2026-04-07
510100000000001286,参保人1286,职工养老,暂停参保,COMP0182,单位173,2025-11-01
510100000000001287,参保人1287,居民医保,正常参保,COMP0111,单位057,2026-07-12
510100000000001288,参保人1288,职工医保,正常参保,COMP0029,单位097,2026-02-24
510100000000001289,参保人1289,失业,正常参保,COMP0035,单位030,2025-08-24
510100000000001290,参保人1290,职工医保,正常参保,COMP0158,单位093,2026-02-15
510100000000001291,参保人1291,失业,正常参保,COMP0179,单位102,2026-04-23
510100000000001292,参保人1292,职工养老,正常参保,COMP0181,单位064,2025-12-04
510100000000001293,参保人1293,居民养老,正常参保,COMP0064,单位087,2026-01-02
510100000000001294,参保人1294,居民医保,正常参保,COMP0022,单位081,2026-01-09
510100000000001295,参保人1295,职工医保,正常参保,COMP0074,单位138,2025-10-05
510100000000001296,参保人1296,失业,暂停参保,COMP0052,单位161,2026-08-06
510100000000001297,参保人1297,居民养老,正常参保,COMP0188,单位162,2026-08-03
510100000000001298,参保人1298,职工医保,正常参保,COMP0171,单位004,2026-08-06
510100000000001299,参保人1299,失业,正常参保,COMP0189,单位035,2026-07-30
510100000000001300,参保人1300,工伤,正常参保,COMP0036,单位178,2025-12-06
510100000000001301,参保人1301,职工养老,正常参保,COMP0027,单位032,2025-09-07
510100000000001302,参保人1302,职工医保,正常参保,COMP0156,单位157,2026-07-22
510100000000001303,参保人1303,职工养老,正常参保,COMP0187,单位031,2025-11-20
510100000000001304,参保人1304,工伤,正常参保,COMP0039,单位048,2026-06-29
510100000000001305,参保人1305,职工医保,正常参保,COMP0030,单位158,2025-11-02
510100000000001306,参保人1306,职工养老,正常参保,COMP0108,单位012,2025-12-28
510100000000001307,参保人1307,居民养老,正常参保,COMP0090,单位181,2025-11-25
510100000000001308,参保人1308,工伤,正常参保,COMP0127,单位186,2025-08-26
510100000000001309,参保人1309,居民医保,正常参保,COMP0070,单位044,2026-01-19
510100000000001310,参保人1310,失业,正常参保,COMP0101,单位146,2026-05-04
510100000000001311,参保人1311,失业,正常参保,COMP0170,单位033,2025-12-21
510100000000001312,参保人1312,居民养老,暂停参保,COMP0155,单位167,2025-12-04
510100000000001313,参保人1313,工伤,正常参保,COMP0029,单位161,2025-12-15
510100000000001314,参保人1314,失业,正常参保,COMP0002,单位180,2026-02-16
510100000000001315,参保人1315,失业,正常参保,COMP0003,单位135,2026-02-17
510100000000001316,参保人1316,居民医保,正常参保,COMP0165,单位186,2025-08-08
510100000000001317,参保人1317,职工养老,暂停参保,COMP0122,单位011,2026-05-31
510100000000001318,参保人1318,职工养老,正常参保,COMP0196,单位113,2026-05-01
510100000000001319,参保人1319,工伤,正常参保,COMP0022,单位194,2026-02-16
510100000000001320,参保人1320,失业,正常参保,COMP0025,单位185,2026-05-14
510100000000001321,参保人1321,职工养老,正常参保,COMP0095,单位142,2026-02-21
510100000000001322,参保人1322,居民养老,终止参保,COMP0179,单位119,2025-11-15
510100000000001323,参保人1323,居民医保,正常参保,COMP0150,单位160,2026-01-04
510100000000001324,参保人1324,工伤,正常参保,COMP0053,单位187,2025-09-11
510100000000001325,参保人1325,职工养老,正常参保,COMP0122,单位015,2026-04-06
510100000000001326,参保人1326,职工养老,正常参保,COMP0010,单位092,2026-07-09
510100000000001327,参保人1327,职工养老,正常参保,COMP0140,单位111,2025-10-17
510100000000001328,参保人1328,工伤,暂停参保,COMP0147,单位067,2026-07-30
510100000000001329,参保人1329,居民医保,正常参保,COMP0175,单位132,2026-02-09
510100000000001330,参保人1330,工伤,正常参保,COMP0045,单位136,2025-08-29
510100000000001331,参保人1331,工伤,正常参保,COMP0009,单位060,2025-09-07
510100000000001332,参保人1332,工伤,正常参保,COMP0015,单位071,2026-04-27
510100000000001333,参保人1333,居民医保,正常参保,COMP0022,单位152,2026-04-16
510100000000001334,参保人1334,工伤,正常参保,COMP0001,单位010,2026-01-11
510100000000001335,参保人1335,失业,正常参保,COMP0184,单位113,2025-10-05
510100000000001336,参保人1336,居民养老,正常参保,COMP0188,单位154,2025-09-07
510100000000001337,参保人1337,职工医保,正常参保,COMP0121,单位023,2026-02-17
510100000000001338,参保人1338,失业,正常参保,COMP0171,单位025,2026-07-20
510100000000001339,参保人1339,失业,正常参保,COMP0043,单位078,2025-10-27
510100000000001340,参保人1340,居民医保,正常参保,COMP0188,单位063,2026-05-07
510100000000001341,参保人1341,职工养老,正常参保,COMP0155,单位160,2026-04-18
510100000000001342,参保人1342,职工医保,终止参保,COMP0068,单位046,2025-12-01
510100000000001343,参保人1343,居民医保,正常参保,COMP0154,单位136,2026-08-01
510100000000001344,参保人1344,失业,正常参保,COMP0013,单位197,2026-07-13
510100000000001345,参保人1345,居民养老,正常参保,COMP0111,单位082,2026-06-02
510100000000001346,参保人1346,居民医保,正常参保,COMP0114,单位175,2025-09-22
510100000000001347,参保人1347,居民养老,正常参保,COMP0114,单位111,2025-12-01
510100000000001348,参保人1348,职工养老,正常参保,COMP0035,单位053,2026-07-12
510100000000001349,参保人1349,失业,正常参保,COMP0118,单位045,2026-01-03
510100000000001350,参保人1350,职工医保,正常参保,COMP0051,单位171,2026-01-05
510100000000001351,参保人1351,失业,正常参保,COMP0082,单位076,2025-12-30
510100000000001352,参保人1352,居民养老,正常参保,COMP0187,单位033,2026-07-10
510100000000001353,参保人1353,职工养老,正常参保,COMP0126,单位177,2026-07-01
510100000000001354,参保人1354,居民医保,终止参保,COMP0098,单位127,2026-02-20
510100000000001355,参保人1355,失业,正常参保,COMP0126,单位087,2025-10-01
510100000000001356,参保人1356,失业,正常参保,COMP0028,单位163,2026-02-15
510100000000001357,参保人1357,失业,正常参保,COMP0183,单位085,2025-10-29
510100000000001358,参保人1358,工伤,正常参保,COMP0065,单位134,2026-03-09
510100000000001359,参保人1359,职工养老,正常参保,COMP0087,单位171,2025-08-09
510100000000001360,参保人1360,失业,正常参保,COMP0146,单位087,2025-12-25
510100000000001361,参保人1361,工伤,正常参保,COMP0103,单位151,2025-08-25
510100000000001362,参保人1362,工伤,正常参保,COMP0088,单位115,2025-10-08
510100000000001363,参保人1363,职工养老,正常参保,COMP0135,单位050,2025-09-01
510100000000001364,参保人1364,职工养老,正常参保,COMP0091,单位137,2025-12-05
510100000000001365,参保人1365,工伤,正常参保,COMP0031,单位021,2026-05-09
510100000000001366,参保人1366,工伤,正常参保,COMP0177,单位087,2026-03-12
510100000000001367,参保人1367,工伤,暂停参保,COMP0145,单位028,2026-07-13
510100000000001368,参保人1368,居民医保,正常参保,COMP0134,单位075,2025-12-01
510100000000001369,参保人1369,工伤,正常参保,COMP0134,单位173,2026-05-24
510100000000001370,参保人1370,失业,正常参保,COMP0168,单位003,2025-08-17
510100000000001371,参保人1371,职工医保,正常参保,COMP0019,单位146,2025-12-09
510100000000001372,参保人1372,居民养老,正常参保,COMP0035,单位190,2026-08-06
510100000000001373,参保人1373,居民养老,正常参保,COMP0173,单位177,2026-04-03
510100000000001374,参保人1374,职工养老,终止参保,COMP0089,单位144,2025-12-24
510100000000001375,参保人1375,工伤,正常参保,COMP0151,单位025,2026-07-22
510100000000001376,参保人1376,失业,正常参保,COMP0129,单位042,2025-09-05
510100000000001377,参保人1377,居民养老,正常参保,COMP0146,单位034,2025-08-27
510100000000001378,参保人1378,工伤,正常参保,COMP0134,单位021,2026-04-07
510100000000001379,参保人1379,失业,终止参保,COMP0105,单位048,2026-06-29
510100000000001380,参保人1380,居民医保,正常参保,COMP0030,单位018,2026-05-11
510100000000001381,参保人1381,居民养老,正常参保,COMP0015,单位004,2026-01-28
510100000000001382,参保人1382,职工医保,正常参保,COMP0154,单位132,2026-01-10
510100000000001383,参保人1383,职工养老,正常参保,COMP0069,单位005,2025-11-04
510100000000001384,参保人1384,居民医保,正常参保,COMP0093,单位013,2025-11-20
510100000000001385,参保人1385,居民医保,正常参保,COMP0189,单位095,2026-04-24
510100000000001386,参保人1386,职工养老,正常参保,COMP0110,单位009,2026-04-12
510100000000001387,参保人1387,职工养老,终止参保,COMP0042,单位141,2026-02-24
510100000000001388,参保人1388,工伤,正常参保,COMP0037,单位074,2026-05-26
510100000000001389,参保人1389,居民养老,正常参保,COMP0130,单位056,2026-06-08
510100000000001390,参保人1390,工伤,正常参保,COMP0157,单位179,2026-01-22
510100000000001391,参保人1391,职工医保,正常参保,COMP0178,单位020,2025-12-14
510100000000001392,参保人1392,职工医保,正常参保,COMP0153,单位013,2026-04-07
510100000000001393,参保人1393,居民养老,正常参保,COMP0195,单位186,2026-04-30
510100000000001394,参保人1394,居民医保,正常参保,COMP0118,单位084,2026-01-27
510100000000001395,参保人1395,工伤,正常参保,COMP0059,单位188,2025-09-23
510100000000001396,参保人1396,职工医保,正常参保,COMP0015,单位183,2026-07-03
510100000000001397,参保人1397,失业,正常参保,COMP0102,单位100,2026-07-31
510100000000001398,参保人1398,失业,正常参保,COMP0049,单位144,2026-04-18
510100000000001399,参保人1399,失业,正常参保,COMP0072,单位080,2026-05-16
510100000000001400,参保人1400,居民医保,正常参保,COMP0191,单位173,2026-07-31
510100000000001401,参保人1401,职工养老,正常参保,COMP0034,单位036,2026-08-01
510100000000001402,参保人1402,居民医保,正常参保,COMP0134,单位029,2026-04-03
510100000000001403,参保人1403,职工医保,正常参保,COMP0081,单位174,2026-03-08
510100000000001404,参保人1404,职工养老,正常参保,COMP0127,单位115,2025-10-27
510100000000001405,参保人1405,职工养老,正常参保,COMP0166,单位189,2026-05-21
510100000000001406,参保人1406,职工养老,正常参保,COMP0176,单位021,2026-06-14
510100000000001407,参保人1407,失业,正常参保,COMP0072,单位179,2025-11-04
510100000000001408,参保人1408,失业,正常参保,COMP0071,单位137,2026-04-20
510100000000001409,参保人1409,职工医保,正常参保,COMP0191,单位056,2026-01-23
510100000000001410,参保人1410,职工养老,正常参保,COMP0104,单位007,2025-10-28
510100000000001411,参保人1411,职工医保,暂停参保,COMP0199,单位172,2026-05-12
510100000000001412,参保人1412,职工医保,正常参保,COMP0042,单位117,2026-02-10
510100000000001413,参保人1413,居民养老,正常参保,COMP0187,单位127,2026-01-10
510100000000001414,参保人1414,职工养老,正常参保,COMP0133,单位048,2025-12-26
510100000000001415,参保人1415,职工养老,正常参保,COMP0190,单位099,2026-04-13
510100000000001416,参保人1416,失业,正常参保,COMP0112,单位061,2026-05-04
510100000000001417,参保人1417,职工医保,正常参保,COMP0116,单位151,2025-09-03
510100000000001418,参保人1418,居民医保,正常参保,COMP0079,单位079,2026-05-29
510100000000001419,参保人1419,职工养老,正常参保,COMP0050,单位036,2025-12-03
510100000000001420,参保人1420,职工养老,正常参保,COMP0047,单位105,2025-08-18
510100000000001421,参保人1421,工伤,正常参保,COMP0116,单位013,2026-08-06
510100000000001422,参保人1422,居民医保,正常参保,COMP0079,单位078,2025-08-23
510100000000001423,参保人1423,居民医保,正常参保,COMP0199,单位159,2026-01-27
510100000000001424,参保人1424,工伤,正常参保,COMP0038,单位014,2025-08-25
510100000000001425,参保人1425,失业,正常参保,COMP0101,单位089,2026-06-12
510100000000001426,参保人1426,失业,暂停参保,COMP0084,单位085,2025-12-05
510100000000001427,参保人1427,失业,正常参保,COMP0016,单位050,2026-04-07
510100000000001428,参保人1428,职工医保,正常参保,COMP0017,单位080,2026-03-30
510100000000001429,参保人1429,居民养老,正常参保,COMP0167,单位094,2026-05-18
510100000000001430,参保人1430,职工医保,正常参保,COMP0069,单位148,2026-07-22
510100000000001431,参保人1431,职工养老,正常参保,COMP0197,单位170,2026-02-03
510100000000001432,参保人1432,居民医保,正常参保,COMP0107,单位100,2025-08-30
510100000000001433,参保人1433,失业,正常参保,COMP0162,单位183,2026-03-03
510100000000001434,参保人1434,失业,终止参保,COMP0018,单位071,2026-05-02
510100000000001435,参保人1435,职工医保,正常参保,COMP0132,单位004,2026-04-04
510100000000001436,参保人1436,居民医保,正常参保,COMP0171,单位059,2026-07-06
510100000000001437,参保人1437,职工医保,正常参保,COMP0106,单位105,2025-12-22
510100000000001438,参保人1438,居民养老,正常参保,COMP0062,单位034,2026-05-12
510100000000001439,参保人1439,居民医保,正常参保,COMP0056,单位113,2026-07-25
510100000000001440,参保人1440,居民医保,正常参保,COMP0113,单位171,2025-10-16
510100000000001441,参保人1441,工伤,正常参保,COMP0079,单位146,2026-02-06
510100000000001442,参保人1442,职工养老,正常参保,COMP0098,单位058,2026-01-23
510100000000001443,参保人1443,职工养老,正常参保,COMP0146,单位106,2025-11-17
