id_card,company_id,company_name,payment_base,payment_amount,period,payment_type
510100000000003950,COMP0107,单位120,12000,3360.0000000000005,2024-12,正常缴纳
510100000000001310,COMP0028,单位135,20000,5600.000000000001,2025-09,正常缴纳
510100000000002074,COMP0076,单位117,8000,2240.0,2024-11,正常缴纳
510100000000004961,COMP0033,单位091,5000,1400.0000000000002,2025-08,正常缴纳
510100000000000524,COMP0024,单位069,30000,8400.0,2025-07,正常缴纳
510100000000003101,COMP0049,单位171,8000,2240.0,2025-04,正常缴纳
510100000000002023,COMP0177,单位139,12000,3360.0000000000005,2025-03,正常缴纳
510100000000004459,COMP0054,单位023,20000,5600.000000000001,2025-03,正常缴纳
510100000000002251,COMP0126,单位157,5000,1400.0000000000002,2024-10,正常缴纳
510100000000000760,COMP0006,单位008,12000,3360.0000000000005,2024-12,正常缴纳
510100000000000253,COMP0034,单位147,30000,8400.0,2025-02,一次性补缴
510100000000003236,COMP0038,单位143,30000,8400.0,2025-08,正常缴纳
510100000000001781,COMP0198,单位118,20000,5600.000000000001,2025-04,正常缴纳
510100000000000879,COMP0001,单位167,30000,8400.0,2025-01,一次性补缴
510100000000002641,COMP0150,单位099,30000,8400.0,2024-08,正常缴纳
510100000000003957,COMP0197,单位025,12000,3360.0000000000005,2024-09,一次性补缴
510100000000001964,COMP0063,单位055,8000,2240.0,2025-02,正常缴纳
510100000000003865,COMP0199,单位092,8000,2240.0,2025-05,一次性补缴
510100000000001464,COMP0078,单位112,5000,1400.0000000000002,2024-07,一次性补缴
510100000000000789,COMP0028,单位043,30000,8400.0,2025-02,一次性补缴
510100000000001491,COMP0124,单位109,20000,5600.000000000001,2025-07,正常缴纳
510100000000002676,COMP0114,单位096,5000,1400.0000000000002,2024-12,正常缴纳
510100000000001966,COMP0053,单位084,8000,2240.0,2025-09,正常缴纳
510100000000001003,COMP0103,单位107,30000,8400.0,2024-01,正常缴纳
510100000000003925,COMP0119,单位176,3493,978.0400000000001,2024-05,正常缴纳
510100000000000667,COMP0129,单位053,3493,978.0400000000001,2024-07,正常缴纳
510100000000000012,COMP0047,单位192,20000,5600.000000000001,2025-12,正常缴纳
510100000000002145,COMP0087,单位074,12000,3360.0000000000005,2024-09,正常缴纳
510100000000002796,COMP0196,单位135,3493,978.0400000000001,2024-02,一次性补缴
510100000000003167,COMP0005,单位121,30000,8400.0,2025-01,一次性补缴
510100000000004413,COMP0163,单位190,12000,3360.0000000000005,2024-05,正常缴纳
510100000000000020,COMP0143,单位151,5000,1400.0000000000002,2025-06,正常缴纳
510100000000000065,COMP0167,单位007,5000,1400.0000000000002,2025-07,一次性补缴
510100000000000342,COMP0157,单位153,5000,1400.0000000000002,2025-02,正常缴纳
510100000000002530,COMP0049,单位032,5000,1400.0000000000002,2025-03,正常缴纳
510100000000001779,COMP0158,单位081,30000,8400.0,2025-04,一次性补缴
510100000000000779,COMP0033,单位186,8000,2240.0,2025-09,正常缴纳
510100000000002130,COMP0055,单位131,5000,1400.0000000000002,2024-03,正常缴纳
510100000000000676,COMP0144,单位025,8000,2240.0,2024-01,正常缴纳
510100000000003075,COMP0066,单位060,30000,8400.0,2024-06,正常缴纳
510100000000003300,COMP0100,单位119,3493,978.0400000000001,2024-08,一次性补缴
510100000000003057,COMP0173,单位165,20000,5600.000000000001,2025-08,正常缴纳
510100000000003646,COMP0118,单位114,8000,2240.0,2025-06,一次性补缴
510100000000000797,COMP0001,单位063,20000,5600.000000000001,2025-12,正常缴纳
510100000000004133,COMP0052,单位078,3493,978.0400000000001,2024-02,正常缴纳
510100000000003677,COMP0196,单位007,30000,8400.0,2025-03,正常缴纳
510100000000004030,COMP0139,单位037,30000,8400.0,2025-03,一次性补缴
510100000000002694,COMP0059,单位123,8000,2240.0,2024-07,一次性补缴
510100000000000484,COMP0092,单位164,8000,2240.0,2025-11,正常缴纳
510100000000001709,COMP0083,单位157,3493,978.0400000000001,2025-02,正常缴纳
510100000000003638,COMP0155,单位135,20000,5600.000000000001,2024-03,正常缴纳
510100000000004264,COMP0139,单位005,3493,978.0400000000001,2025-08,一次性补缴
510100000000004233,COMP0028,单位007,5000,1400.0000000000002,2025-05,正常缴纳
510100000000002473,COMP0136,单位178,8000,2240.0,2024-05,正常缴纳
510100000000000106,COMP0048,单位138,12000,3360.0000000000005,2024-07,正常缴纳
510100000000001688,COMP0112,单位006,20000,5600.000000000001,2024-01,正常缴纳
510100000000003410,COMP0166,单位075,5000,1400.0000000000002,2025-09,正常缴纳
510100000000002017,COMP0018,单位089,8000,2240.0,2025-02,正常缴纳
510100000000002782,COMP0114,单位107,30000,8400.0,2025-07,正常缴纳
510100000000004926,COMP0014,单位187,20000,5600.000000000001,2025-02,正常缴纳
510100000000003864,COMP0044,单位121,30000,8400.0,2024-12,一次性补缴
510100000000003133,COMP0053,单位053,20000,5600.000000000001,2025-03,正常缴纳
510100000000001834,COMP0050,单位199,3493,978.0400000000001,2024-04,正常缴纳
510100000000002353,COMP0055,单位125,5000,1400.0000000000002,2025-03,一次性补缴
510100000000001434,COMP0189,单位019,30000,8400.0,2024-11,正常缴纳
510100000000001955,COMP0128,单位139,3493,978.0400000000001,2025-04,一次性补缴
510100000000003903,COMP0001,单位089,12000,3360.0000000000005,2025-11,正常缴纳
510100000000003026,COMP0093,单位168,5000,1400.0000000000002,2024-04,一次性补缴
510100000000001103,COMP0111,单位165,3493,978.0400000000001,2025-11,正常缴纳
510100000000004613,COMP0123,单位044,3493,978.0400000000001,2025-10,正常缴纳
510100000000004909,COMP0102,单位170,30000,8400.0,2025-02,正常缴纳
510100000000004037,COMP0115,单位163,12000,3360.0000000000005,2025-03,一次性补缴
510100000000000947,COMP0109,单位068,12000,3360.0000000000005,2025-07,正常缴纳
510100000000002113,COMP0144,单位135,12000,3360.0000000000005,2024-11,正常缴纳
510100000000004089,COMP0017,单位113,3493,978.0400000000001,2025-09,一次性补缴
510100000000000522,COMP0141,单位159,20000,5600.000000000001,2024-06,正常缴纳
510100000000000147,COMP0010,单位083,30000,8400.0,2024-10,正常缴纳
510100000000002439,COMP0133,单位172,20000,5600.000000000001,2025-03,一次性补缴
510100000000001223,COMP0117,单位049,5000,1400.0000000000002,2024-04,一次性补缴
510100000000003372,COMP0061,单位172,5000,1400.0000000000002,2025-12,正常缴纳
510100000000000616,COMP0026,单位095,5000,1400.0000000000002,2024-04,正常缴纳
510100000000002184,COMP0078,单位036,20000,5600.000000000001,2025-11,正常缴纳
510100000000003920,COMP0141,单位148,20000,5600.000000000001,2024-03,正常缴纳
510100000000001360,COMP0150,单位153,3493,978.0400000000001,2024-11,正常缴纳
510100000000002955,COMP0143,单位086,30000,8400.0,2025-04,正常缴纳
510100000000001334,COMP0160,单位022,20000,5600.000000000001,2024-11,正常缴纳
510100000000000234,COMP0179,单位136,3493,978.0400000000001,2024-01,正常缴纳
510100000000004370,COMP0128,单位142,5000,1400.0000000000002,2024-07,正常缴纳
510100000000004967,COMP0139,单位175,3493,978.0400000000001,2025-02,正常缴纳
510100000000003032,COMP0064,单位087,8000,2240.0,2025-01,正常缴纳
510100000000003039,COMP0190,单位182,8000,2240.0,2025-09,一次性补缴
510100000000003240,COMP0187,单位168,5000,1400.0000000000002,2024-06,一次性补缴
510100000000001409,COMP0125,单位041,30000,8400.0,2024-03,正常缴纳
510100000000003931,COMP0096,单位062,5000,1400.0000000000002,2024-06,正常缴纳
510100000000004919,COMP0065,单位173,12000,3360.0000000000005,2025-02,正常缴纳
510100000000003071,COMP0161,单位050,30000,8400.0,2024-06,一次性补缴
510100000000000168,COMP0068,单位007,3493,978.0400000000001,2024-07,一次性补缴
510100000000004442,COMP0187,单位084,12000,3360.0000000000005,2024-10,正常缴纳
510100000000004808,COMP0197,单位052,8000,2240.0,2025-08,正常缴纳
510100000000000946,COMP0016,单位146,20000,5600.000000000001,2024-08,一次性补缴
510100000000004173,COMP0184,单位037,5000,1400.0000000000002,2025-05,正常缴纳
510100000000001290,COMP0126,单位066,12000,3360.0000000000005,2025-06,正常缴纳
510100000000000386,COMP0156,单位090,20000,5600.000000000001,2024-08,一次性补缴
510100000000001338,COMP0025,单位150,20000,5600.000000000001,2025-01,正常缴纳
510100000000001302,COMP0070,单位079,20000,5600.000000000001,2024-08,正常缴纳
510100000000002524,COMP0087,单位010,30000,8400.0,2024-07,一次性补缴
510100000000003809,COMP0004,单位084,12000,3360.0000000000005,2025-12,正常缴纳
510100000000003830,COMP0035,单位175,30000,8400.0,2025-01,正常缴纳
510100000000003264,COMP0013,单位136,3493,978.0400000000001,2025-06,正常缴纳
510100000000001011,COMP0026,单位166,5000,1400.0000000000002,2025-02,正常缴纳
510100000000003384,COMP0025,单位030,30000,8400.0,2025-07,正常缴纳
510100000000003684,COMP0136,单位011,8000,2240.0,2025-08,正常缴纳
510100000000004211,COMP0015,单位184,30000,8400.0,2024-07,一次性补缴
510100000000004435,COMP0169,单位047,8000,2240.0,2025-04,一次性补缴
510100000000003172,COMP0063,单位093,30000,8400.0,2024-11,正常缴纳
510100000000004024,COMP0029,单位019,12000,3360.0000000000005,2024-09,正常缴纳
510100000000002441,COMP0057,单位182,20000,5600.000000000001,2025-04,正常缴纳
510100000000002134,COMP0103,单位183,20000,5600.000000000001,2024-04,一次性补缴
510100000000001408,COMP0118,单位140,3493,978.0400000000001,2024-04,正常缴纳
510100000000000416,COMP0109,单位153,5000,1400.0000000000002,2025-08,正常缴纳
510100000000001746,COMP0174,单位139,20000,5600.000000000001,2024-12,正常缴纳
510100000000004490,COMP0150,单位085,12000,3360.0000000000005,2024-02,正常缴纳
510100000000001711,COMP0102,单位063,5000,1400.0000000000002,2024-01,正常缴纳
510100000000002426,COMP0002,单位141,12000,3360.0000000000005,2025-09,正常缴纳
510100000000002326,COMP0029,单位031,20000,5600.000000000001,2025-10,正常缴纳
510100000000002485,COMP0072,单位159,8000,2240.0,2025-11,一次性补缴
510100000000004230,COMP0020,单位077,5000,1400.0000000000002,2025-10,正常缴纳
510100000000001321,COMP0077,单位173,3493,978.0400000000001,2024-07,正常缴纳
510100000000003630,COMP0197,单位152,3493,978.0400000000001,2024-11,正常缴纳
510100000000002993,COMP0042,单位033,30000,8400.0,2024-11,正常缴纳
510100000000001170,COMP0115,单位131,8000,2240.0,2024-08,正常缴纳
510100000000004878,COMP0083,单位188,3493,978.0400000000001,2025-03,正常缴纳
510100000000001722,COMP0116,单位162,8000,2240.0,2024-03,正常缴纳
510100000000000683,COMP0192,单位114,5000,1400.0000000000002,2024-06,正常缴纳
510100000000003994,COMP0117,单位188,12000,3360.0000000000005,2025-05,正常缴纳
510100000000004677,COMP0103,单位104,5000,1400.0000000000002,2025-12,一次性补缴
510100000000004560,COMP0022,单位083,12000,3360.0000000000005,2024-12,一次性补缴
510100000000002782,COMP0081,单位151,20000,5600.000000000001,2025-03,正常缴纳
510100000000000383,COMP0011,单位020,5000,1400.0000000000002,2025-08,正常缴纳
510100000000004398,COMP0089,单位058,12000,3360.0000000000005,2025-06,正常缴纳
510100000000000262,COMP0072,单位127,5000,1400.0000000000002,2025-05,一次性补缴
510100000000003672,COMP0028,单位092,3493,978.0400000000001,2025-04,一次性补缴
510100000000002419,COMP0120,单位041,3493,978.0400000000001,2024-06,正常缴纳
510100000000001535,COMP0146,单位090,12000,3360.0000000000005,2025-09,正常缴纳
510100000000002679,COMP0130,单位123,30000,8400.0,2024-09,正常缴纳
510100000000002372,COMP0151,单位007,5000,1400.0000000000002,2025-08,正常缴纳
510100000000000829,COMP0074,单位015,20000,5600.000000000001,2024-11,正常缴纳
510100000000004814,COMP0014,单位093,20000,5600.000000000001,2024-10,正常缴纳
510100000000001714,COMP0129,单位125,5000,1400.0000000000002,2024-12,正常缴纳
510100000000003752,COMP0149,单位014,3493,978.0400000000001,2025-05,一次性补缴
510100000000000084,COMP0087,单位139,12000,3360.0000000000005,2025-02,一次性补缴
510100000000002596,COMP0086,单位127,3493,978.0400000000001,2024-08,正常缴纳
510100000000003050,COMP0192,单位031,12000,3360.0000000000005,2024-09,一次性补缴
510100000000001309,COMP0035,单位021,12000,3360.0000000000005,2024-08,正常缴纳
510100000000002534,COMP0145,单位012,5000,1400.0000000000002,2025-02,正常缴纳
510100000000003822,COMP0092,单位060,20000,5600.000000000001,2024-03,正常缴纳
510100000000000629,COMP0113,单位095,30000,8400.0,2024-01,正常缴纳
510100000000000904,COMP0180,单位062,30000,8400.0,2025-06,一次性补缴
510100000000001388,COMP0141,单位123,8000,2240.0,2025-04,正常缴纳
510100000000002797,COMP0049,单位165,30000,8400.0,2024-11,正常缴纳
510100000000003969,COMP0045,单位096,8000,2240.0,2024-02,正常缴纳
510100000000002394,COMP0044,单位135,20000,5600.000000000001,2024-09,正常缴纳
510100000000001847,COMP0105,单位031,5000,1400.0000000000002,2025-07,正常缴纳
510100000000002048,COMP0110,单位082,3493,978.0400000000001,2024-03,正常缴纳
510100000000001087,COMP0053,单位006,5000,1400.0000000000002,2024-08,正常缴纳
510100000000000072,COMP0101,单位183,5000,1400.0000000000002,2024-04,正常缴纳
510100000000004972,COMP0196,单位040,30000,8400.0,2024-05,正常缴纳
510100000000000778,COMP0148,单位116,3493,978.0400000000001,2024-07,正常缴纳
510100000000000409,COMP0038,单位094,30000,8400.0,2025-06,正常缴纳
510100000000001600,COMP0124,单位192,30000,8400.0,2025-05,正常缴纳
510100000000000351,COMP0157,单位151,5000,1400.0000000000002,2025-04,正常缴纳
510100000000002513,COMP0095,单位134,3493,978.0400000000001,2025-12,一次性补缴
510100000000000355,COMP0052,单位170,8000,2240.0,2024-10,正常缴纳
510100000000001190,COMP0140,单位139,30000,8400.0,2024-11,正常缴纳
510100000000000255,COMP0115,单位022,8000,2240.0,2025-08,正常缴纳
510100000000000269,COMP0016,单位160,12000,3360.0000000000005,2025-12,一次性补缴
510100000000001042,COMP0069,单位140,12000,3360.0000000000005,2024-05,正常缴纳
510100000000003088,COMP0111,单位072,5000,1400.0000000000002,2025-08,正常缴纳
510100000000001747,COMP0016,单位144,5000,1400.0000000000002,2025-03,正常缴纳
510100000000004472,COMP0156,单位173,30000,8400.0,2025-04,正常缴纳
510100000000004397,COMP0040,单位062,8000,2240.0,2025-07,正常缴纳
510100000000002065,COMP0140,单位142,20000,5600.000000000001,2024-02,正常缴纳
510100000000001803,COMP0104,单位155,12000,3360.0000000000005,2025-08,正常缴纳
510100000000002421,COMP0080,单位178,3493,978.0400000000001,2025-09,正常缴纳
510100000000001804,COMP0122,单位102,20000,5600.000000000001,2024-09,一次性补缴
510100000000003641,COMP0004,单位173,5000,1400.0000000000002,2025-03,一次性补缴
510100000000000786,COMP0040,单位072,20000,5600.000000000001,2025-10,正常缴纳
510100000000004503,COMP0129,单位001,5000,1400.0000000000002,2025-04,正常缴纳
510100000000000016,COMP0024,单位098,5000,1400.0000000000002,2025-03,正常缴纳
510100000000001266,COMP0138,单位181,5000,1400.0000000000002,2024-03,一次性补缴
510100000000000485,COMP0066,单位082,20000,5600.000000000001,2024-05,正常缴纳
510100000000002003,COMP0192,单位072,20000,5600.000000000001,2024-05,正常缴纳
510100000000000701,COMP0037,单位177,5000,1400.0000000000002,2025-01,正常缴纳
510100000000001879,COMP0004,单位066,30000,8400.0,2024-01,一次性补缴
510100000000004642,COMP0167,单位138,8000,2240.0,2024-10,一次性补缴
510100000000000150,COMP0034,单位124,20000,5600.000000000001,2025-04,正常缴纳
510100000000003995,COMP0112,单位060,12000,3360.0000000000005,2025-12,一次性补缴
510100000000001195,COMP0002,单位023,20000,5600.000000000001,2025-11,正常缴纳
510100000000001756,COMP0125,单位081,30000,8400.0,2024-06,一次性补缴
510100000000002888,COMP0012,单位032,12000,3360.0000000000005,2025-03,正常缴纳
510100000000003097,COMP0054,单位172,5000,1400.0000000000002,2024-05,正常缴纳
510100000000003084,COMP0060,单位106,30000,8400.0,2025-09,正常缴纳
510100000000002303,COMP0185,单位115,12000,3360.0000000000005,2024-03,一次性补缴
510100000000004142,COMP0063,单位135,8000,2240.0,2024-11,正常缴纳
510100000000004551,COMP0030,单位036,3493,978.0400000000001,2025-11,正常缴纳
510100000000003325,COMP0162,单位021,5000,1400.0000000000002,2025-11,正常缴纳
510100000000001405,COMP0037,单位120,12000,3360.0000000000005,2024-03,正常缴纳
510100000000001744,COMP0168,单位055,3493,978.0400000000001,2025-10,正常缴纳
510100000000002354,COMP0107,单位143,8000,2240.0,2025-01,正常缴纳
510100000000004017,COMP0093,单位149,5000,1400.0000000000002,2024-04,正常缴纳
510100000000001875,COMP0057,单位078,12000,3360.0000000000005,2025-09,正常缴纳
510100000000002414,COMP0058,单位095,30000,8400.0,2025-08,正常缴纳
510100000000002194,COMP0108,单位087,8000,2240.0,2024-11,一次性补缴
510100000000001466,COMP0084,单位004,3493,978.0400000000001,2024-01,正常缴纳
510100000000004418,COMP0140,单位093,30000,8400.0,2024-09,一次性补缴
510100000000000789,COMP0150,单位041,5000,1400.0000000000002,2024-04,一次性补缴
510100000000000269,COMP0093,单位035,20000,5600.000000000001,2025-09,正常缴纳
510100000000000474,COMP0010,单位025,30000,8400.0,2024-01,正常缴纳
510100000000003974,COMP0071,单位162,20000,5600.000000000001,2024-04,正常缴纳
510100000000002392,COMP0005,单位112,5000,1400.0000000000002,2024-07,正常缴纳
510100000000001508,COMP0015,单位176,3493,978.0400000000001,2025-08,正常缴纳
510100000000002580,COMP0137,单位066,3493,978.0400000000001,2024-03,一次性补缴
510100000000001202,COMP0128,单位102,20000,5600.000000000001,2025-05,正常缴纳
510100000000004177,COMP0086,单位082,30000,8400.0,2024-02,一次性补缴
510100000000004616,COMP0141,单位101,3493,978.0400000000001,2025-07,正常缴纳
510100000000001691,COMP0059,单位010,5000,1400.0000000000002,2024-12,一次性补缴
510100000000002380,COMP0017,单位168,5000,1400.0000000000002,2025-07,正常缴纳
510100000000004652,COMP0165,单位197,8000,2240.0,2024-11,正常缴纳
510100000000001521,COMP0027,单位141,8000,2240.0,2024-12,一次性补缴
510100000000002793,COMP0092,单位077,3493,978.0400000000001,2025-04,正常缴纳
510100000000001753,COMP0191,单位029,8000,2240.0,2025-09,一次性补缴
510100000000002962,COMP0038,单位095,5000,1400.0000000000002,2024-07,正常缴纳
510100000000001951,COMP0110,单位112,30000,8400.0,2025-09,一次性补缴
510100000000001992,COMP0035,单位198,5000,1400.0000000000002,2024-02,正常缴纳
510100000000003346,COMP0121,单位105,3493,978.0400000000001,2025-10,正常缴纳
510100000000004981,COMP0069,单位071,3493,978.0400000000001,2024-09,正常缴纳
510100000000004852,COMP0196,单位058,30000,8400.0,2025-11,正常缴纳
510100000000002409,COMP0004,单位129,3493,978.0400000000001,2025-01,正常缴纳
510100000000000964,COMP0071,单位064,8000,2240.0,2024-08,正常缴纳
510100000000002947,COMP0012,单位058,3493,978.0400000000001,2024-11,正常缴纳
510100000000000116,COMP0164,单位109,12000,3360.0000000000005,2025-01,正常缴纳
510100000000000199,COMP0180,单位102,12000,3360.0000000000005,2025-04,一次性补缴
510100000000004748,COMP0166,单位173,8000,2240.0,2024-03,正常缴纳
510100000000001911,COMP0086,单位062,3493,978.0400000000001,2025-07,正常缴纳
510100000000003813,COMP0163,单位126,8000,2240.0,2024-06,正常缴纳
510100000000001657,COMP0157,单位008,20000,5600.000000000001,2025-07,正常缴纳
510100000000001382,COMP0151,单位100,20000,5600.000000000001,2025-04,正常缴纳
510100000000001129,COMP0039,单位133,8000,2240.0,2024-06,一次性补缴
510100000000002773,COMP0029,单位171,30000,8400.0,2025-12,正常缴纳
510100000000000454,COMP0196,单位187,20000,5600.000000000001,2025-06,一次性补缴
510100000000000261,COMP0073,单位156,12000,3360.0000000000005,2024-07,正常缴纳
510100000000003797,COMP0126,单位165,30000,8400.0,2025-08,一次性补缴
510100000000000488,COMP0198,单位023,8000,2240.0,2024-07,正常缴纳
510100000000003952,COMP0077,单位032,3493,978.0400000000001,2024-03,正常缴纳
510100000000001984,COMP0101,单位168,3493,978.0400000000001,2025-04,正常缴纳
510100000000002622,COMP0001,单位180,30000,8400.0,2025-09,正常缴纳
510100000000002679,COMP0092,单位090,30000,8400.0,2025-10,一次性补缴
510100000000001316,COMP0184,单位159,8000,2240.0,2024-11,一次性补缴
510100000000003778,COMP0112,单位154,5000,1400.0000000000002,2025-12,一次性补缴
510100000000002703,COMP0181,单位072,5000,1400.0000000000002,2024-01,一次性补缴
510100000000004603,COMP0105,单位164,20000,5600.000000000001,2025-10,正常缴纳
510100000000004241,COMP0046,单位105,30000,8400.0,2024-09,正常缴纳
510100000000002146,COMP0194,单位055,8000,2240.0,2025-05,正常缴纳
510100000000003460,COMP0185,单位112,12000,3360.0000000000005,2024-11,一次性补缴
510100000000000209,COMP0025,单位022,3493,978.0400000000001,2025-11,正常缴纳
510100000000002390,COMP0144,单位198,5000,1400.0000000000002,2024-02,正常缴纳
510100000000002583,COMP0141,单位193,20000,5600.000000000001,2025-04,正常缴纳
510100000000002607,COMP0097,单位102,5000,1400.0000000000002,2024-06,正常缴纳
510100000000002573,COMP0030,单位110,12000,3360.0000000000005,2025-08,正常缴纳
510100000000004068,COMP0132,单位084,5000,1400.0000000000002,2025-08,正常缴纳
510100000000003567,COMP0074,单位143,8000,2240.0,2025-01,正常缴纳
510100000000002524,COMP0015,单位022,8000,2240.0,2025-05,正常缴纳
510100000000001911,COMP0179,单位017,3493,978.0400000000001,2025-03,一次性补缴
510100000000001006,COMP0049,单位059,8000,2240.0,2025-05,正常缴纳
510100000000000328,COMP0098,单位178,30000,8400.0,2025-05,正常缴纳
510100000000003205,COMP0178,单位109,12000,3360.0000000000005,2025-12,正常缴纳
510100000000004607,COMP0129,单位132,5000,1400.0000000000002,2024-04,正常缴纳
510100000000004398,COMP0099,单位050,12000,3360.0000000000005,2024-10,正常缴纳
510100000000002023,COMP0033,单位156,12000,3360.0000000000005,2025-12,正常缴纳
510100000000004151,COMP0044,单位096,12000,3360.0000000000005,2024-02,正常缴纳
510100000000001790,COMP0145,单位083,12000,3360.0000000000005,2025-09,正常缴纳
510100000000000718,COMP0165,单位156,3493,978.0400000000001,2025-07,一次性补缴
510100000000002596,COMP0132,单位037,20000,5600.000000000001,2024-12,正常缴纳
510100000000004542,COMP0065,单位116,30000,8400.0,2024-10,一次性补缴
510100000000001283,COMP0073,单位127,20000,5600.000000000001,2024-06,一次性补缴
510100000000002141,COMP0060,单位100,30000,8400.0,2024-01,正常缴纳
510100000000001835,COMP0108,单位102,30000,8400.0,2025-11,正常缴纳
510100000000002575,COMP0110,单位007,20000,5600.000000000001,2025-09,正常缴纳
510100000000002392,COMP0062,单位030,3493,978.0400000000001,2025-07,一次性补缴
510100000000003034,COMP0046,单位043,8000,2240.0,2024-07,正常缴纳
510100000000000233,COMP0199,单位080,12000,3360.0000000000005,2025-08,正常缴纳
510100000000004554,COMP0020,单位146,20000,5600.000000000001,2024-06,一次性补缴
510100000000003179,COMP0157,单位004,30000,8400.0,2024-11,一次性补缴
510100000000003398,COMP0033,单位143,5000,1400.0000000000002,2025-06,一次性补缴
510100000000002264,COMP0133,单位178,20000,5600.000000000001,2024-02,正常缴纳
510100000000000941,COMP0080,单位139,30000,8400.0,2025-01,正常缴纳
510100000000001471,COMP0035,单位093,20000,5600.000000000001,2024-07,正常缴纳
510100000000004866,COMP0006,单位087,30000,8400.0,2025-08,正常缴纳
510100000000004517,COMP0184,单位005,5000,1400.0000000000002,2025-01,正常缴纳
510100000000001673,COMP0041,单位116,3493,978.0400000000001,2025-10,正常缴纳
510100000000004663,COMP0140,单位002,8000,2240.0,2024-01,正常缴纳
510100000000000971,COMP0103,单位036,20000,5600.000000000001,2024-04,一次性补缴
510100000000003246,COMP0129,单位166,5000,1400.0000000000002,2025-10,正常缴纳
510100000000004151,COMP0118,单位076,5000,1400.0000000000002,2024-08,正常缴纳
510100000000004227,COMP0042,单位096,3493,978.0400000000001,2025-06,一次性补缴
510100000000001883,COMP0040,单位179,30000,8400.0,2024-10,正常缴纳
510100000000004868,COMP0101,单位169,20000,5600.000000000001,2024-07,一次性补缴
510100000000004974,COMP0009,单位157,3493,978.0400000000001,2025-06,正常缴纳
510100000000001715,COMP0104,单位126,30000,8400.0,2025-05,正常缴纳
510100000000002513,COMP0033,单位118,5000,1400.0000000000002,2025-12,一次性补缴
510100000000002031,COMP0087,单位145,20000,5600.000000000001,2025-11,一次性补缴
510100000000004189,COMP0010,单位152,20000,5600.000000000001,2025-04,正常缴纳
510100000000003428,COMP0064,单位019,20000,5600.000000000001,2024-05,一次性补缴
510100000000001617,COMP0088,单位105,20000,5600.000000000001,2025-01,一次性补缴
510100000000002786,COMP0017,单位045,30000,8400.0,2025-12,一次性补缴
510100000000002812,COMP0006,单位188,3493,978.0400000000001,2025-06,正常缴纳
510100000000003298,COMP0023,单位076,20000,5600.000000000001,2024-11,正常缴纳
510100000000002886,COMP0107,单位169,20000,5600.000000000001,2025-05,正常缴纳
510100000000002873,COMP0132,单位197,20000,5600.000000000001,2024-03,一次性补缴
510100000000004315,COMP0130,单位120,3493,978.0400000000001,2024-05,正常缴纳
510100000000004848,COMP0095,单位160,30000,8400.0,2025-09,正常缴纳
510100000000000679,COMP0083,单位038,8000,2240.0,2025-08,正常缴纳
510100000000004789,COMP0022,单位027,3493,978.0400000000001,2024-06,一次性补缴
510100000000001468,COMP0060,单位136,5000,1400.0000000000002,2025-11,正常缴纳
510100000000002714,COMP0173,单位023,12000,3360.0000000000005,2025-08,正常缴纳
510100000000001475,COMP0084,单位106,5000,1400.0000000000002,2025-09,正常缴纳
510100000000003379,COMP0048,单位061,30000,8400.0,2024-08,正常缴纳
510100000000001604,COMP0085,单位026,3493,978.0400000000001,2025-08,一次性补缴
510100000000001836,COMP0017,单位169,20000,5600.000000000001,2024-09,正常缴纳
510100000000001124,COMP0103,单位024,8000,2240.0,2024-09,正常缴纳
510100000000000034,COMP0157,单位136,8000,2240.0,2024-07,一次性补缴
510100000000001628,COMP0109,单位050,20000,5600.000000000001,2025-08,正常缴纳
510100000000004347,COMP0011,单位099,30000,8400.0,2024-11,正常缴纳
510100000000004930,COMP0188,单位002,8000,2240.0,2025-02,一次性补缴
510100000000001997,COMP0072,单位130,20000,5600.000000000001,2025-03,正常缴纳
510100000000003740,COMP0197,单位107,12000,3360.0000000000005,2025-12,正常缴纳
510100000000004602,COMP0133,单位015,5000,1400.0000000000002,2025-09,一次性补缴
510100000000000292,COMP0143,单位169,12000,3360.0000000000005,2025-05,正常缴纳
510100000000002714,COMP0149,单位060,12000,3360.0000000000005,2025-07,正常缴纳
510100000000002846,COMP0017,单位178,30000,8400.0,2024-03,一次性补缴
510100000000001306,COMP0141,单位194,5000,1400.0000000000002,2025-11,一次性补缴
510100000000003454,COMP0043,单位069,12000,3360.0000000000005,2024-06,正常缴纳
510100000000002274,COMP0195,单位182,3493,978.0400000000001,2025-07,正常缴纳
510100000000000401,COMP0132,单位011,8000,2240.0,2025-10,正常缴纳
510100000000001979,COMP0018,单位067,5000,1400.0000000000002,2024-01,正常缴纳
510100000000002044,COMP0137,单位168,30000,8400.0,2025-11,正常缴纳
510100000000003830,COMP0071,单位053,3493,978.0400000000001,2025-07,一次性补缴
510100000000002224,COMP0171,单位019,20000,5600.000000000001,2025-02,一次性补缴
510100000000004311,COMP0182,单位001,3493,978.0400000000001,2025-12,正常缴纳
510100000000004216,COMP0151,单位066,20000,5600.000000000001,2025-04,正常缴纳
510100000000002241,COMP0194,单位146,3493,978.0400000000001,2024-09,一次性补缴
510100000000000929,COMP0197,单位192,5000,1400.0000000000002,2025-12,一次性补缴
510100000000002099,COMP0002,单位061,30000,8400.0,2025-04,正常缴纳
510100000000004638,COMP0154,单位155,12000,3360.0000000000005,2024-03,一次性补缴
